user_id,event_type,device,traffic_source,region
2186,add_to_cart,mobile,organic,Delhi
2187,product_view,mobile,paid_search,Bangalore
2188,product_view,desktop,paid_search,Bangalore
2189,product_view,desktop,paid_search,Bangalore
2190,product_view,desktop,paid_search,Bangalore
2191,product_view,mobile,organic,Delhi
2192,product_view,mobile,paid_search,Mumbai
2192,add_to_cart,mobile,paid_search,Mumbai
2192,checkout_start,mobile,paid_search,Mumbai
2192,purchase,mobile,paid_search,Mumbai
2193,product_view,desktop,social,Hyderabad
2194,product_view,desktop,social,Bangalore
2195,product_view,mobile,social,Chennai
2195,add_to_cart,mobile,social,Chennai
2196,product_view,mobile,email,Hyderabad
2197,product_view,desktop,email,Bangalore
2198,product_view,tablet,organic,Mumbai
2199,product_view,desktop,organic,Hyderabad
2200,product_view,mobile,paid_search,Mumbai
2201,product_view,mobile,email,Mumbai
2202,product_view,mobile,paid_search,Mumbai
2203,product_view,desktop,paid_search,Delhi
2203,add_to_cart,desktop,paid_search,Delhi
2203,checkout_start,desktop,paid_search,Delhi
2203,purchase,desktop,paid_search,Delhi
2204,product_view,tablet,organic,Mumbai
2204,add_to_cart,tablet,organic,Mumbai
2204,checkout_start,tablet,organic,Mumbai
2204,purchase,tablet,organic,Mumbai
2205,product_view,mobile,direct,Bangalore
2206,product_view,mobile,paid_search,Delhi
2206,add_to_cart,mobile,paid_search,Delhi
2206,checkout_start,mobile,paid_search,Delhi
2207,product_view,mobile,social,Delhi
2207,add_to_cart,mobile,social,Delhi
2207,checkout_start,mobile,social,Delhi
2207,purchase,mobile,social,Delhi
2208,product_view,mobile,organic,Chennai
2208,add_to_cart,mobile,organic,Chennai
2208,checkout_start,mobile,organic,Chennai
2209,product_view,mobile,email,Hyderabad
2209,add_to_cart,mobile,email,Hyderabad
2210,product_view,desktop,email,Chennai
2211,product_view,mobile,email,Mumbai
2212,product_view,mobile,direct,Bangalore
2212,add_to_cart,mobile,direct,Bangalore
2213,product_view,mobile,organic,Mumbai
2214,product_view,desktop,organic,Delhi
2214,add_to_cart,desktop,organic,Delhi
2214,checkout_start,desktop,organic,Delhi
2215,product_view,desktop,paid_search,Hyderabad
2216,product_view,mobile,paid_search,Chennai
2216,add_to_cart,mobile,paid_search,Chennai
2216,checkout_start,mobile,paid_search,Chennai
2216,purchase,mobile,paid_search,Chennai
2217,product_view,mobile,social,Delhi
2218,product_view,desktop,direct,Delhi
2218,add_to_cart,desktop,direct,Delhi
2219,product_view,desktop,social,Hyderabad
2220,product_view,mobile,organic,Hyderabad
2220,add_to_cart,mobile,organic,Hyderabad
2220,checkout_start,mobile,organic,Hyderabad
2221,product_view,mobile,email,Chennai
2222,product_view,desktop,organic,Chennai
2222,add_to_cart,desktop,organic,Chennai
2222,checkout_start,desktop,organic,Chennai
2222,purchase,desktop,organic,Chennai
2223,product_view,desktop,organic,Mumbai
2224,product_view,mobile,direct,Delhi
2225,product_view,desktop,email,Chennai
2225,add_to_cart,desktop,email,Chennai
2226,product_view,mobile,organic,Mumbai
2227,product_view,desktop,paid_search,Hyderabad
2228,product_view,mobile,email,Chennai
2228,add_to_cart,mobile,email,Chennai
2228,checkout_start,mobile,email,Chennai
2228,purchase,mobile,email,Chennai
2229,product_view,mobile,email,Mumbai
2229,add_to_cart,mobile,email,Mumbai
2230,product_view,mobile,social,Hyderabad
2231,product_view,mobile,organic,Bangalore
2232,product_view,desktop,organic,Chennai
2233,product_view,desktop,paid_search,Hyderabad
2234,product_view,mobile,email,Mumbai
2234,add_to_cart,mobile,email,Mumbai
2234,checkout_start,mobile,email,Mumbai
2234,purchase,mobile,email,Mumbai
2235,product_view,mobile,organic,Mumbai
2236,product_view,mobile,paid_search,Chennai
2237,product_view,desktop,organic,Delhi
2238,product_view,desktop,paid_search,Bangalore
2239,product_view,mobile,social,Chennai
2240,product_view,mobile,paid_search,Mumbai
2240,add_to_cart,mobile,paid_search,Mumbai
2240,checkout_start,mobile,paid_search,Mumbai
2241,product_view,mobile,email,Hyderabad
2241,add_to_cart,mobile,email,Hyderabad
2242,product_view,mobile,direct,Bangalore
2243,product_view,mobile,organic,Hyderabad
2243,add_to_cart,mobile,organic,Hyderabad
2244,product_view,mobile,organic,Bangalore
2244,add_to_cart,mobile,organic,Bangalore
2244,checkout_start,mobile,organic,Bangalore
2244,purchase,mobile,organic,Bangalore
2245,product_view,mobile,paid_search,Bangalore
2245,add_to_cart,mobile,paid_search,Bangalore
2246,product_view,mobile,paid_search,Hyderabad
2246,add_to_cart,mobile,paid_search,Hyderabad
2247,product_view,mobile,paid_search,Hyderabad
2248,product_view,desktop,organic,Mumbai
2249,product_view,mobile,organic,Mumbai
2250,product_view,desktop,organic,Chennai
2250,add_to_cart,desktop,organic,Chennai
2251,product_view,desktop,organic,Hyderabad
2252,product_view,desktop,direct,Delhi
2252,add_to_cart,desktop,direct,Delhi
2253,product_view,mobile,paid_search,Mumbai
2254,product_view,mobile,organic,Delhi
2255,product_view,desktop,social,Delhi
2256,product_view,mobile,organic,Hyderabad
2257,product_view,mobile,organic,Mumbai
2258,product_view,mobile,organic,Chennai
2258,add_to_cart,mobile,organic,Chennai
2258,checkout_start,mobile,organic,Chennai
2258,purchase,mobile,organic,Chennai
2259,product_view,mobile,social,Mumbai
2260,product_view,desktop,organic,Delhi
2261,product_view,mobile,social,Delhi
2261,add_to_cart,mobile,social,Delhi
2261,checkout_start,mobile,social,Delhi
2261,purchase,mobile,social,Delhi
2262,product_view,mobile,paid_search,Bangalore
2263,product_view,mobile,social,Chennai
2264,product_view,mobile,paid_search,Bangalore
2264,add_to_cart,mobile,paid_search,Bangalore
2264,checkout_start,mobile,paid_search,Bangalore
2265,product_view,desktop,social,Delhi
2266,product_view,mobile,organic,Delhi
2266,add_to_cart,mobile,organic,Delhi
2266,checkout_start,mobile,organic,Delhi
2266,purchase,mobile,organic,Delhi
2267,product_view,desktop,email,Mumbai
2268,product_view,desktop,organic,Hyderabad
2269,product_view,mobile,paid_search,Hyderabad
2270,product_view,tablet,organic,Delhi
2271,product_view,mobile,paid_search,Hyderabad
2271,add_to_cart,mobile,paid_search,Hyderabad
2271,checkout_start,mobile,paid_search,Hyderabad
2271,purchase,mobile,paid_search,Hyderabad
2272,product_view,desktop,paid_search,Bangalore
2273,product_view,tablet,direct,Mumbai
2274,product_view,mobile,organic,Hyderabad
2274,add_to_cart,mobile,organic,Hyderabad
2274,checkout_start,mobile,organic,Hyderabad
2275,product_view,mobile,paid_search,Chennai
2276,product_view,mobile,paid_search,Bangalore
2277,product_view,tablet,social,Chennai
2278,product_view,desktop,social,Delhi
2278,add_to_cart,desktop,social,Delhi
2278,checkout_start,desktop,social,Delhi
2278,purchase,desktop,social,Delhi
2279,product_view,mobile,organic,Hyderabad
2279,add_to_cart,mobile,organic,Hyderabad
2280,product_view,mobile,paid_search,Delhi
2280,add_to_cart,mobile,paid_search,Delhi
2281,product_view,mobile,paid_search,Bangalore
2282,product_view,mobile,paid_search,Hyderabad
2283,product_view,mobile,social,Delhi
2283,add_to_cart,mobile,social,Delhi
2284,product_view,desktop,social,Bangalore
2285,product_view,mobile,email,Chennai
2286,product_view,mobile,organic,Mumbai
2286,add_to_cart,mobile,organic,Mumbai
2287,product_view,mobile,organic,Delhi
2288,product_view,mobile,paid_search,Delhi
2289,product_view,mobile,social,Delhi
2290,product_view,desktop,social,Mumbai
2291,product_view,mobile,organic,Bangalore
2291,add_to_cart,mobile,organic,Bangalore
2292,product_view,desktop,organic,Delhi
2293,product_view,mobile,email,Chennai
2294,product_view,desktop,social,Delhi
2295,product_view,desktop,paid_search,Mumbai
2296,product_view,desktop,paid_search,Mumbai
2297,product_view,tablet,organic,Mumbai
2298,product_view,mobile,social,Hyderabad
2298,add_to_cart,mobile,social,Hyderabad
2298,checkout_start,mobile,social,Hyderabad
2298,purchase,mobile,social,Hyderabad
2299,product_view,desktop,paid_search,Bangalore
2300,product_view,desktop,organic,Hyderabad
2300,add_to_cart,desktop,organic,Hyderabad
2301,product_view,desktop,paid_search,Hyderabad
2302,product_view,mobile,direct,Delhi
2302,add_to_cart,mobile,direct,Delhi
2302,checkout_start,mobile,direct,Delhi
2302,purchase,mobile,direct,Delhi
2303,product_view,mobile,organic,Hyderabad
2304,product_view,mobile,social,Chennai
2305,product_view,mobile,social,Mumbai
2305,add_to_cart,mobile,social,Mumbai
2305,checkout_start,mobile,social,Mumbai
2305,purchase,mobile,social,Mumbai
2306,product_view,mobile,organic,Hyderabad
2306,add_to_cart,mobile,organic,Hyderabad
2306,checkout_start,mobile,organic,Hyderabad
2306,purchase,mobile,organic,Hyderabad
2307,product_view,mobile,paid_search,Chennai
2308,product_view,mobile,organic,Delhi
2308,add_to_cart,mobile,organic,Delhi
2309,product_view,mobile,organic,Delhi
2310,product_view,desktop,social,Bangalore
2311,product_view,mobile,paid_search,Delhi
2312,product_view,desktop,direct,Hyderabad
2312,add_to_cart,desktop,direct,Hyderabad
2313,product_view,desktop,organic,Hyderabad
2313,add_to_cart,desktop,organic,Hyderabad
2314,product_view,mobile,email,Bangalore
2315,product_view,desktop,paid_search,Mumbai
2316,product_view,desktop,organic,Hyderabad
2317,product_view,mobile,email,Hyderabad
2318,product_view,mobile,email,Chennai
2318,add_to_cart,mobile,email,Chennai
2318,checkout_start,mobile,email,Chennai
2318,purchase,mobile,email,Chennai
2319,product_view,mobile,social,Chennai
2319,add_to_cart,mobile,social,Chennai
2319,checkout_start,mobile,social,Chennai
2319,purchase,mobile,social,Chennai
2320,product_view,mobile,email,Chennai
2321,product_view,mobile,social,Hyderabad
2321,add_to_cart,mobile,social,Hyderabad
2321,checkout_start,mobile,social,Hyderabad
2322,product_view,desktop,direct,Mumbai
2322,add_to_cart,desktop,direct,Mumbai
2322,checkout_start,desktop,direct,Mumbai
2323,product_view,mobile,organic,Mumbai
2324,product_view,mobile,direct,Delhi
2325,product_view,mobile,organic,Chennai
2325,add_to_cart,mobile,organic,Chennai
2326,product_view,mobile,organic,Chennai
2326,add_to_cart,mobile,organic,Chennai
2326,checkout_start,mobile,organic,Chennai
2326,purchase,mobile,organic,Chennai
2327,product_view,mobile,direct,Hyderabad
2328,product_view,mobile,organic,Chennai
2329,product_view,desktop,organic,Mumbai
2329,add_to_cart,desktop,organic,Mumbai
2329,checkout_start,desktop,organic,Mumbai
2329,purchase,desktop,organic,Mumbai
2330,product_view,desktop,organic,Bangalore
2330,add_to_cart,desktop,organic,Bangalore
2330,checkout_start,desktop,organic,Bangalore
2330,purchase,desktop,organic,Bangalore
2331,product_view,tablet,paid_search,Hyderabad
2332,product_view,mobile,paid_search,Delhi
2333,product_view,mobile,social,Mumbai
2334,product_view,mobile,social,Bangalore
2334,add_to_cart,mobile,social,Bangalore
2334,checkout_start,mobile,social,Bangalore
2334,purchase,mobile,social,Bangalore
2335,product_view,mobile,organic,Bangalore
2336,product_view,mobile,direct,Bangalore
2337,product_view,desktop,paid_search,Chennai
2337,add_to_cart,desktop,paid_search,Chennai
2337,checkout_start,desktop,paid_search,Chennai
2338,product_view,mobile,paid_search,Bangalore
2338,add_to_cart,mobile,paid_search,Bangalore
2339,product_view,desktop,paid_search,Mumbai
2340,product_view,mobile,paid_search,Bangalore
2341,product_view,desktop,paid_search,Delhi
2341,add_to_cart,desktop,paid_search,Delhi
2342,product_view,mobile,organic,Chennai
2343,product_view,desktop,paid_search,Delhi
2344,product_view,mobile,organic,Bangalore
2344,add_to_cart,mobile,organic,Bangalore
2345,product_view,mobile,social,Bangalore
2346,product_view,mobile,paid_search,Mumbai
2346,add_to_cart,mobile,paid_search,Mumbai
2347,product_view,mobile,social,Bangalore
2348,product_view,tablet,paid_search,Bangalore
2348,add_to_cart,tablet,paid_search,Bangalore
2348,checkout_start,tablet,paid_search,Bangalore
2348,purchase,tablet,paid_search,Bangalore
2349,product_view,mobile,direct,Mumbai
2350,product_view,mobile,paid_search,Bangalore
2350,add_to_cart,mobile,paid_search,Bangalore
2351,product_view,desktop,paid_search,Chennai
2351,add_to_cart,desktop,paid_search,Chennai
2352,product_view,mobile,social,Hyderabad
2353,product_view,mobile,paid_search,Hyderabad
2353,add_to_cart,mobile,paid_search,Hyderabad
2353,checkout_start,mobile,paid_search,Hyderabad
2353,purchase,mobile,paid_search,Hyderabad
2354,product_view,mobile,direct,Hyderabad
2355,product_view,mobile,organic,Delhi
2356,product_view,tablet,paid_search,Bangalore
2356,add_to_cart,tablet,paid_search,Bangalore
2357,product_view,mobile,organic,Hyderabad
2358,product_view,mobile,direct,Hyderabad
2359,product_view,mobile,organic,Chennai
2360,product_view,mobile,email,Bangalore
2361,product_view,desktop,organic,Delhi
2362,product_view,mobile,email,Mumbai
2363,product_view,tablet,email,Bangalore
2364,product_view,mobile,direct,Delhi
2364,add_to_cart,mobile,direct,Delhi
2364,checkout_start,mobile,direct,Delhi
2365,product_view,mobile,paid_search,Chennai
2366,product_view,mobile,organic,Mumbai
2366,add_to_cart,mobile,organic,Mumbai
2366,checkout_start,mobile,organic,Mumbai
2367,product_view,desktop,organic,Delhi
2368,product_view,desktop,email,Delhi
2369,product_view,mobile,email,Chennai
2370,product_view,desktop,paid_search,Chennai
2371,product_view,desktop,organic,Hyderabad
2372,product_view,desktop,social,Mumbai
2372,add_to_cart,desktop,social,Mumbai
2372,checkout_start,desktop,social,Mumbai
2372,purchase,desktop,social,Mumbai
2373,product_view,tablet,paid_search,Mumbai
2374,product_view,mobile,paid_search,Chennai
2375,product_view,mobile,organic,Bangalore
2375,add_to_cart,mobile,organic,Bangalore
2376,product_view,mobile,social,Mumbai
2376,add_to_cart,mobile,social,Mumbai
2377,product_view,tablet,social,Hyderabad
2377,add_to_cart,tablet,social,Hyderabad
2377,checkout_start,tablet,social,Hyderabad
2377,purchase,tablet,social,Hyderabad
2378,product_view,desktop,organic,Bangalore
2379,product_view,mobile,organic,Bangalore
2380,product_view,desktop,email,Bangalore
2380,add_to_cart,desktop,email,Bangalore
2380,checkout_start,desktop,email,Bangalore
2381,product_view,mobile,paid_search,Chennai
2381,add_to_cart,mobile,paid_search,Chennai
2381,checkout_start,mobile,paid_search,Chennai
2381,purchase,mobile,paid_search,Chennai
2382,product_view,mobile,paid_search,Delhi
2383,product_view,desktop,paid_search,Chennai
2383,add_to_cart,desktop,paid_search,Chennai
2383,checkout_start,desktop,paid_search,Chennai
2383,purchase,desktop,paid_search,Chennai
2384,product_view,tablet,social,Hyderabad
2385,product_view,mobile,organic,Chennai
2386,product_view,desktop,organic,Hyderabad
2387,product_view,mobile,paid_search,Chennai
2388,product_view,mobile,social,Mumbai
2388,add_to_cart,mobile,social,Mumbai
2388,checkout_start,mobile,social,Mumbai
2388,purchase,mobile,social,Mumbai
2389,product_view,desktop,organic,Hyderabad
2390,product_view,mobile,paid_search,Delhi
2390,add_to_cart,mobile,paid_search,Delhi
2391,product_view,mobile,social,Delhi
2391,add_to_cart,mobile,social,Delhi
2392,product_view,desktop,paid_search,Bangalore
2393,product_view,tablet,organic,Hyderabad
2393,add_to_cart,tablet,organic,Hyderabad
2393,checkout_start,tablet,organic,Hyderabad
2393,purchase,tablet,organic,Hyderabad
2394,product_view,desktop,social,Delhi
2395,product_view,mobile,organic,Mumbai
2396,product_view,mobile,organic,Mumbai
2397,product_view,mobile,organic,Hyderabad
2398,product_view,desktop,email,Hyderabad
2399,product_view,mobile,organic,Hyderabad
2400,product_view,mobile,organic,Delhi
2400,add_to_cart,mobile,organic,Delhi
2400,checkout_start,mobile,organic,Delhi
2400,purchase,mobile,organic,Delhi
2401,product_view,mobile,email,Bangalore
2402,product_view,mobile,organic,Mumbai
2403,product_view,desktop,organic,Delhi
2403,add_to_cart,desktop,organic,Delhi
2403,checkout_start,desktop,organic,Delhi
2404,product_view,desktop,paid_search,Hyderabad
2404,add_to_cart,desktop,paid_search,Hyderabad
2404,checkout_start,desktop,paid_search,Hyderabad
2404,purchase,desktop,paid_search,Hyderabad
2405,product_view,desktop,social,Chennai
2405,add_to_cart,desktop,social,Chennai
2406,product_view,tablet,organic,Mumbai
2407,product_view,mobile,paid_search,Delhi
2408,product_view,desktop,social,Hyderabad
2408,add_to_cart,desktop,social,Hyderabad
2408,checkout_start,desktop,social,Hyderabad
2408,purchase,desktop,social,Hyderabad
2409,product_view,desktop,paid_search,Chennai
2410,product_view,desktop,social,Hyderabad
2410,add_to_cart,desktop,social,Hyderabad
2411,product_view,mobile,organic,Delhi
2412,product_view,mobile,organic,Mumbai
2413,product_view,mobile,social,Hyderabad
2414,product_view,tablet,organic,Bangalore
2415,product_view,tablet,organic,Chennai
2416,product_view,mobile,email,Mumbai
2417,product_view,mobile,direct,Bangalore
2417,add_to_cart,mobile,direct,Bangalore
2417,checkout_start,mobile,direct,Bangalore
2417,purchase,mobile,direct,Bangalore
2418,product_view,desktop,social,Bangalore
2418,add_to_cart,desktop,social,Bangalore
2419,product_view,desktop,organic,Chennai
2419,add_to_cart,desktop,organic,Chennai
2419,checkout_start,desktop,organic,Chennai
2419,purchase,desktop,organic,Chennai
2420,product_view,mobile,paid_search,Bangalore
2421,product_view,mobile,organic,Mumbai
2422,product_view,desktop,paid_search,Bangalore
2423,product_view,mobile,paid_search,Mumbai
2424,product_view,desktop,social,Bangalore
2425,product_view,mobile,social,Hyderabad
2425,add_to_cart,mobile,social,Hyderabad
2425,checkout_start,mobile,social,Hyderabad
2426,product_view,desktop,social,Chennai
2426,add_to_cart,desktop,social,Chennai
2427,product_view,mobile,social,Mumbai
2428,product_view,mobile,paid_search,Hyderabad
2429,product_view,desktop,email,Mumbai
2429,add_to_cart,desktop,email,Mumbai
2429,checkout_start,desktop,email,Mumbai
2430,product_view,mobile,paid_search,Hyderabad
2431,product_view,tablet,organic,Mumbai
2431,add_to_cart,tablet,organic,Mumbai
2432,product_view,tablet,organic,Bangalore
2433,product_view,tablet,email,Bangalore
2434,product_view,desktop,organic,Chennai
2435,product_view,mobile,organic,Hyderabad
2436,product_view,mobile,paid_search,Delhi
2436,add_to_cart,mobile,paid_search,Delhi
2436,checkout_start,mobile,paid_search,Delhi
2437,product_view,tablet,paid_search,Bangalore
2438,product_view,mobile,social,Chennai
2439,product_view,mobile,email,Bangalore
2440,product_view,desktop,organic,Hyderabad
2441,product_view,mobile,paid_search,Delhi
2442,product_view,desktop,email,Mumbai
2443,product_view,mobile,direct,Delhi
2444,product_view,mobile,organic,Delhi
2445,product_view,mobile,paid_search,Hyderabad
2446,product_view,desktop,paid_search,Bangalore
2447,product_view,mobile,organic,Bangalore
2448,product_view,mobile,organic,Mumbai
2449,product_view,mobile,paid_search,Chennai
2449,add_to_cart,mobile,paid_search,Chennai
2449,checkout_start,mobile,paid_search,Chennai
2450,product_view,desktop,email,Hyderabad
2451,product_view,tablet,social,Delhi
2452,product_view,mobile,organic,Hyderabad
2452,add_to_cart,mobile,organic,Hyderabad
2453,product_view,mobile,paid_search,Bangalore
2454,product_view,desktop,direct,Mumbai
2455,product_view,mobile,email,Delhi
2456,product_view,desktop,social,Chennai
2456,add_to_cart,desktop,social,Chennai
2457,product_view,mobile,social,Hyderabad
2458,product_view,tablet,email,Delhi
2459,product_view,desktop,social,Mumbai
2460,product_view,tablet,organic,Hyderabad
2461,product_view,desktop,social,Chennai
2461,add_to_cart,desktop,social,Chennai
2461,checkout_start,desktop,social,Chennai
2461,purchase,desktop,social,Chennai
2462,product_view,mobile,paid_search,Hyderabad
2463,product_view,mobile,email,Chennai
2464,product_view,desktop,paid_search,Chennai
2464,add_to_cart,desktop,paid_search,Chennai
2464,checkout_start,desktop,paid_search,Chennai
2464,purchase,desktop,paid_search,Chennai
2465,product_view,mobile,paid_search,Mumbai
2466,product_view,mobile,paid_search,Chennai
2467,product_view,desktop,email,Chennai
2467,add_to_cart,desktop,email,Chennai
2468,product_view,mobile,organic,Mumbai
2469,product_view,tablet,email,Delhi
2469,add_to_cart,tablet,email,Delhi
2470,product_view,mobile,paid_search,Hyderabad
2470,add_to_cart,mobile,paid_search,Hyderabad
2471,product_view,desktop,organic,Mumbai
2471,add_to_cart,desktop,organic,Mumbai
2471,checkout_start,desktop,organic,Mumbai
2471,purchase,desktop,organic,Mumbai
2472,product_view,desktop,organic,Hyderabad
2472,add_to_cart,desktop,organic,Hyderabad
2473,product_view,mobile,social,Chennai
2474,product_view,mobile,paid_search,Bangalore
2475,product_view,desktop,organic,Chennai
2476,product_view,mobile,social,Chennai
2477,product_view,mobile,social,Bangalore
2478,product_view,mobile,direct,Hyderabad
2479,product_view,mobile,email,Bangalore
2480,product_view,desktop,social,Bangalore
2481,product_view,mobile,social,Mumbai
2482,product_view,mobile,direct,Hyderabad
2482,add_to_cart,mobile,direct,Hyderabad
2482,checkout_start,mobile,direct,Hyderabad
2482,purchase,mobile,direct,Hyderabad
2483,product_view,mobile,social,Hyderabad
2484,product_view,desktop,organic,Bangalore
2485,product_view,mobile,paid_search,Delhi
2485,add_to_cart,mobile,paid_search,Delhi
2485,checkout_start,mobile,paid_search,Delhi
2486,product_view,tablet,email,Chennai
2486,add_to_cart,tablet,email,Chennai
2486,checkout_start,tablet,email,Chennai
2486,purchase,tablet,email,Chennai
2487,product_view,tablet,email,Mumbai
2488,product_view,desktop,email,Chennai
2489,product_view,desktop,organic,Delhi
2490,product_view,mobile,organic,Bangalore
2491,product_view,tablet,social,Delhi
2492,product_view,desktop,organic,Delhi
2492,add_to_cart,desktop,organic,Delhi
2492,checkout_start,desktop,organic,Delhi
2492,purchase,desktop,organic,Delhi
2493,product_view,mobile,social,Chennai
2494,product_view,desktop,organic,Bangalore
2495,product_view,mobile,paid_search,Delhi
2496,product_view,desktop,paid_search,Chennai
2496,add_to_cart,desktop,paid_search,Chennai
2496,checkout_start,desktop,paid_search,Chennai
2496,purchase,desktop,paid_search,Chennai
2497,product_view,mobile,organic,Delhi
2497,add_to_cart,mobile,organic,Delhi
2497,checkout_start,mobile,organic,Delhi
2497,purchase,mobile,organic,Delhi
2498,product_view,mobile,email,Chennai
2499,product_view,desktop,social,Delhi
2500,product_view,mobile,email,Delhi
2500,add_to_cart,mobile,email,Delhi
2501,product_view,desktop,paid_search,Chennai
2502,product_view,desktop,direct,Mumbai
2503,product_view,mobile,direct,Mumbai
2504,product_view,tablet,social,Hyderabad
2504,add_to_cart,tablet,social,Hyderabad
2505,product_view,mobile,organic,Chennai
2505,add_to_cart,mobile,organic,Chennai
2506,product_view,mobile,email,Hyderabad
2507,product_view,mobile,direct,Mumbai
2508,product_view,desktop,direct,Chennai
2508,add_to_cart,desktop,direct,Chennai
2508,checkout_start,desktop,direct,Chennai
2508,purchase,desktop,direct,Chennai
2509,product_view,mobile,paid_search,Bangalore
2510,product_view,mobile,organic,Hyderabad
2511,product_view,mobile,organic,Delhi
2512,product_view,mobile,paid_search,Chennai
2513,product_view,desktop,email,Delhi
2514,product_view,mobile,organic,Mumbai
2515,product_view,desktop,paid_search,Bangalore
2515,add_to_cart,desktop,paid_search,Bangalore
2516,product_view,tablet,organic,Bangalore
2517,product_view,mobile,paid_search,Delhi
2518,product_view,desktop,social,Hyderabad
2518,add_to_cart,desktop,social,Hyderabad
2518,checkout_start,desktop,social,Hyderabad
2518,purchase,desktop,social,Hyderabad
2519,product_view,desktop,social,Mumbai
2520,product_view,mobile,paid_search,Bangalore
2521,product_view,mobile,organic,Mumbai
2521,add_to_cart,mobile,organic,Mumbai
2521,checkout_start,mobile,organic,Mumbai
2521,purchase,mobile,organic,Mumbai
2522,product_view,mobile,email,Bangalore
2523,product_view,desktop,email,Delhi
2524,product_view,mobile,organic,Mumbai
2525,product_view,mobile,organic,Mumbai
2525,add_to_cart,mobile,organic,Mumbai
2526,product_view,mobile,social,Delhi
2527,product_view,mobile,email,Chennai
2527,add_to_cart,mobile,email,Chennai
2528,product_view,mobile,organic,Bangalore
2529,product_view,mobile,email,Hyderabad
2529,add_to_cart,mobile,email,Hyderabad
2530,product_view,desktop,social,Bangalore
2530,add_to_cart,desktop,social,Bangalore
2531,product_view,mobile,organic,Bangalore
2531,add_to_cart,mobile,organic,Bangalore
2531,checkout_start,mobile,organic,Bangalore
2531,purchase,mobile,organic,Bangalore
2532,product_view,desktop,organic,Chennai
2532,add_to_cart,desktop,organic,Chennai
2532,checkout_start,desktop,organic,Chennai
2532,purchase,desktop,organic,Chennai
2533,product_view,mobile,social,Chennai
2534,product_view,mobile,organic,Hyderabad
2535,product_view,desktop,email,Delhi
2536,product_view,mobile,social,Delhi
2537,product_view,mobile,email,Delhi
2538,product_view,mobile,direct,Mumbai
2539,product_view,desktop,social,Mumbai
2539,add_to_cart,desktop,social,Mumbai
2540,product_view,mobile,email,Bangalore
2541,product_view,desktop,paid_search,Hyderabad
2542,product_view,mobile,social,Delhi
2543,product_view,mobile,social,Delhi
2543,add_to_cart,mobile,social,Delhi
2543,checkout_start,mobile,social,Delhi
2543,purchase,mobile,social,Delhi
2544,product_view,mobile,organic,Chennai
2545,product_view,mobile,organic,Chennai
2545,add_to_cart,mobile,organic,Chennai
2545,checkout_start,mobile,organic,Chennai
2545,purchase,mobile,organic,Chennai
2546,product_view,mobile,social,Chennai
2547,product_view,desktop,paid_search,Delhi
2547,add_to_cart,desktop,paid_search,Delhi
2548,product_view,mobile,organic,Mumbai
2549,product_view,mobile,social,Delhi
2549,add_to_cart,mobile,social,Delhi
2549,checkout_start,mobile,social,Delhi
2550,product_view,mobile,paid_search,Mumbai
2551,product_view,desktop,email,Bangalore
2552,product_view,mobile,organic,Delhi
2552,add_to_cart,mobile,organic,Delhi
2553,product_view,mobile,direct,Chennai
2553,add_to_cart,mobile,direct,Chennai
2553,checkout_start,mobile,direct,Chennai
2553,purchase,mobile,direct,Chennai
2554,product_view,desktop,paid_search,Hyderabad
2555,product_view,desktop,paid_search,Chennai
2555,add_to_cart,desktop,paid_search,Chennai
2555,checkout_start,desktop,paid_search,Chennai
2556,product_view,desktop,email,Chennai
2557,product_view,mobile,direct,Chennai
2558,product_view,desktop,email,Chennai
2559,product_view,tablet,organic,Bangalore
2560,product_view,mobile,organic,Bangalore
2561,product_view,mobile,paid_search,Bangalore
2562,product_view,mobile,paid_search,Delhi
2563,product_view,mobile,social,Delhi
2564,product_view,mobile,organic,Bangalore
2565,product_view,desktop,paid_search,Hyderabad
2566,product_view,mobile,direct,Mumbai
2567,product_view,desktop,organic,Delhi
2568,product_view,tablet,social,Chennai
2568,add_to_cart,tablet,social,Chennai
2569,product_view,desktop,organic,Hyderabad
2569,add_to_cart,desktop,organic,Hyderabad
2570,product_view,mobile,social,Chennai
2571,product_view,mobile,social,Hyderabad
2571,add_to_cart,mobile,social,Hyderabad
2571,checkout_start,mobile,social,Hyderabad
2571,purchase,mobile,social,Hyderabad
2572,product_view,mobile,paid_search,Bangalore
2573,product_view,desktop,organic,Delhi
2574,product_view,desktop,organic,Hyderabad
2575,product_view,mobile,organic,Mumbai
2576,product_view,mobile,paid_search,Delhi
2577,product_view,mobile,organic,Bangalore
2577,add_to_cart,mobile,organic,Bangalore
2578,product_view,mobile,organic,Bangalore
2578,add_to_cart,mobile,organic,Bangalore
2578,checkout_start,mobile,organic,Bangalore
2579,product_view,desktop,paid_search,Hyderabad
2579,add_to_cart,desktop,paid_search,Hyderabad
2580,product_view,mobile,paid_search,Chennai
2581,product_view,tablet,social,Hyderabad
2582,product_view,mobile,direct,Mumbai
2583,product_view,desktop,organic,Mumbai
2584,product_view,desktop,organic,Mumbai
2585,product_view,mobile,social,Mumbai
2586,product_view,mobile,paid_search,Bangalore
2586,add_to_cart,mobile,paid_search,Bangalore
2587,product_view,mobile,social,Delhi
2588,product_view,desktop,email,Delhi
2589,product_view,mobile,organic,Mumbai
2590,product_view,desktop,direct,Delhi
2591,product_view,mobile,paid_search,Chennai
